OrderID,CustomerID,OrderDate,RestaurantType,MenuCategory,ItemName,Quantity,UnitPrice,TotalPrice,PaymentMethod,TableNumber,DayOfWeek,TimeOfDay,SpecialRequest,ServerName
1202,C264,2025-03-31,Dine-In,Beverage,Mojito,1,4.15,4.15,Mobile Payment,1,Monday,Breakfast,No cheese,Michael
1203,C299,2025-08-11,Delivery,Food,Veggie Sandwich,1,9.87,9.87,Card,N/A,Monday,Lunch,None,does not report
1204,C905,2025-03-24,Delivery,Beverage,Mineral Water,3,6.55,19.65,Cash,N/A,Monday,Dinner,Extra cheese,does not report
1205,C076,2025-06-25,Delivery,Beverage,Fresh Orange Juice,3,13.94,41.82,Mobile Payment,N/A,Wednesday,Dinner,None,does not report
1206,C469,2025-04-26,Delivery,Beverage,Cappuccino,1,14.85,14.85,Card,N/A,Saturday,Lunch,Extra cheese,does not report
1207,C285,2025-05-09,Takeaway,Food,Pasta Alfredo,1,4.17,4.17,Mobile Payment,N/A,Friday,Lunch,Extra ice,does not report
1208,C446,2025-01-28,Dine-In,Food,Sushi Roll,1,4.58,4.58,Card,12,Tuesday,Breakfast,Extra cheese,Alice
1209,C224,2025-05-14,Takeaway,Beverage,Cappuccino,3,19.07,57.21,Card,N/A,Wednesday,Lunch,No cheese,does not report
1210,C208,2025-09-17,Takeaway,Food,Beef Burger,2,19.88,39.76,Card,N/A,Wednesday,Breakfast,Skim milk,does not report
1211,C868,2025-04-10,Dine-In,Beverage,Cappuccino,1,6.77,6.77,Mobile Payment,5,Thursday,Dinner,Extra cheese,Michael
1212,C307,2025-06-02,Dine-In,Food,Sushi Roll,3,15.33,45.99,Mobile Payment,19,Monday,Breakfast,None,Alice
1213,C060,2025-02-23,Delivery,Food,Grilled Chicken,1,4.69,4.69,Mobile Payment,N/A,Sunday,Late Night,Extra cheese,does not report
1214,C750,2025-11-21,Dine-In,Beverage,Mineral Water,1,3.56,3.56,Cash,10,Friday,Dinner,Skim milk,Robert
1215,C802,2025-12-28,Dine-In,Food,Pasta Alfredo,1,12.09,12.09,Card,14,Sunday,Dinner,No onions,Daniel
1216,C699,2025-10-06,Dine-In,Beverage,Iced Tea,3,6.07,18.21,Cash,7,Monday,Dinner,None,Michael
1217,C734,2025-02-16,Dine-In,Beverage,Mojito,2,16.37,32.74,Cash,10,Sunday,Late Night,No cheese,Michael
1218,C312,2025-11-02,Delivery,Beverage,Green Smoothie,1,13.21,13.21,Mobile Payment,N/A,Sunday,Dinner,No cheese,does not report
1219,C643,2025-07-18,Takeaway,Food,Caesar Salad,3,12.88,38.64,Cash,N/A,Friday,Breakfast,None,does not report
1220,C727,2025-03-09,Dine-In,Beverage,Mineral Water,1,15.73,15.73,Card,6,Sunday,Late Night,No cheese,Sophia
1221,C366,2025-02-01,Takeaway,Beverage,Cappuccino,2,10.98,21.96,Cash,N/A,Saturday,Breakfast,No onions,does not report
1222,C187,2025-03-25,Dine-In,Beverage,Cappuccino,2,19.33,38.66,Cash,3,Tuesday,Dinner,Extra cheese,Michael
1223,C749,2025-07-02,Delivery,Beverage,Latte,2,14.89,29.78,Cash,N/A,Wednesday,Lunch,None,does not report
1224,C118,2025-03-02,Takeaway,Beverage,Latte,2,4.64,9.28,Cash,N/A,Sunday,Dinner,Less sugar,does not report
1225,C639,2025-06-14,Takeaway,Beverage,Fresh Orange Juice,3,8.34,25.02,Cash,N/A,Saturday,Breakfast,Skim milk,does not report
1226,C845,2025-10-22,Takeaway,Beverage,Iced Tea,2,11.35,22.7,Card,N/A,Wednesday,Lunch,No onions,does not report
1227,C477,2025-03-19,Delivery,Food,Grilled Chicken,2,17.76,35.52,Card,N/A,Wednesday,Dinner,Dressing on the side,does not report
1228,C502,2025-07-24,Dine-In,Beverage,Green Smoothie,1,4.99,4.99,Card,9,Thursday,Late Night,No cheese,Daniel
1229,C383,2025-02-06,Takeaway,Beverage,Mojito,2,19.22,38.44,Cash,N/A,Thursday,Lunch,Less sugar,does not report
1230,C078,2025-02-17,Dine-In,Beverage,Latte,2,17.34,34.68,Cash,14,Monday,Dinner,Extra cheese,Daniel
1231,C478,2025-05-03,Dine-In,Beverage,Latte,2,16.97,33.94,Cash,6,Saturday,Dinner,Less sugar,Sophia
1232,C787,2025-10-22,Takeaway,Food,Caesar Salad,3,19.77,59.31,Cash,N/A,Wednesday,Lunch,Less sugar,does not report
1233,C750,2025-11-21,Delivery,Food,Beef Burger,2,8.14,16.28,Cash,N/A,Friday,Breakfast,Less sugar,does not report
1234,C319,2025-07-28,Takeaway,Beverage,Green Smoothie,3,7.54,22.62,Card,N/A,Monday,Dinner,Skim milk,does not report
1235,C233,2025-09-09,Delivery,Beverage,Green Smoothie,3,4.22,12.66,Card,N/A,Tuesday,Lunch,Less sugar,does not report
1236,C781,2025-08-24,Takeaway,Beverage,Cappuccino,2,12.28,24.56,Card,N/A,Sunday,Lunch,Extra cheese,does not report
1237,C222,2025-07-13,Delivery,Beverage,Green Smoothie,2,3.91,7.82,Card,N/A,Sunday,Lunch,Extra cheese,does not report
1238,C252,2025-12-13,Takeaway,Beverage,Cappuccino,1,9.14,9.14,Cash,N/A,Saturday,Lunch,Extra cheese,does not report
1239,C505,2025-11-20,Dine-In,Food,Veggie Sandwich,2,18.04,36.08,Mobile Payment,1,Thursday,Lunch,Gluten-free,Daniel
1240,C524,2025-10-20,Delivery,Food,Beef Burger,2,7.4,14.8,Card,N/A,Monday,Lunch,Extra cheese,does not report
1241,C833,2025-11-19,Takeaway,Food,Sushi Roll,3,4.65,13.95,Mobile Payment,N/A,Wednesday,Dinner,Less sugar,does not report
1242,C332,2025-11-17,Takeaway,Food,Beef Burger,2,9.19,18.38,Cash,N/A,Monday,Lunch,No cheese,does not report
1243,C839,2025-04-20,Takeaway,Beverage,Green Smoothie,2,19.13,38.26,Card,N/A,Sunday,Dinner,Dressing on the side,does not report
1244,C067,2025-04-28,Takeaway,Beverage,Latte,2,4.06,8.12,Mobile Payment,N/A,Monday,Late Night,Dressing on the side,does not report
1245,C694,2025-10-15,Dine-In,Beverage,Green Smoothie,2,3.73,7.46,Card,15,Wednesday,Dinner,Skim milk,Robert
1246,C494,2025-11-07,Delivery,Beverage,Cappuccino,1,12.6,12.6,Card,N/A,Friday,Late Night,No cheese,does not report
1247,C964,2025-04-27,Dine-In,Food,Beef Burger,1,9.46,9.46,Cash,4,Sunday,Dinner,Gluten-free,Daniel
1248,C051,2025-10-25,Takeaway,Food,Pasta Alfredo,3,12.82,38.46,Cash,N/A,Saturday,Dinner,Gluten-free,does not report
1249,C472,2025-02-13,Takeaway,Beverage,Green Smoothie,2,6.27,12.54,Cash,N/A,Thursday,Breakfast,Skim milk,does not report
1250,C669,2025-10-31,Dine-In,Beverage,Latte,2,13.8,27.6,Mobile Payment,18,Friday,Dinner,Extra ice,Sophia
1251,C967,2025-05-06,Dine-In,Food,Caesar Salad,2,10.74,21.48,Cash,19,Tuesday,Lunch,Extra ice,Michael
1252,C154,2025-06-18,Dine-In,Food,Margherita Pizza,2,19.24,38.48,Cash,12,Wednesday,Dinner,Less sugar,Alice
1253,C517,2025-10-19,Dine-In,Beverage,Fresh Orange Juice,2,4.08,8.16,Mobile Payment,8,Sunday,Late Night,No cheese,Sophia
1254,C942,2025-07-08,Takeaway,Beverage,Iced Tea,3,17.07,51.21,Cash,N/A,Tuesday,Dinner,Extra cheese,does not report
1255,C564,2025-04-14,Dine-In,Food,Sushi Roll,1,13.2,13.2,Mobile Payment,5,Monday,Breakfast,Dressing on the side,Sophia
1256,C567,2025-09-19,Delivery,Beverage,Green Smoothie,1,11.89,11.89,Mobile Payment,N/A,Friday,Dinner,Skim milk,does not report
1257,C396,2025-06-15,Delivery,Food,Beef Burger,1,5.8,5.8,Mobile Payment,N/A,Sunday,Late Night,No cheese,does not report
1258,C830,2025-07-21,Delivery,Beverage,Mojito,1,15.65,15.65,Cash,N/A,Monday,Breakfast,Gluten-free,does not report
1259,C929,2025-12-16,Takeaway,Beverage,Cappuccino,1,16.79,16.79,Mobile Payment,N/A,Tuesday,Breakfast,Extra cheese,does not report
1260,C477,2025-03-19,Takeaway,Beverage,Mineral Water,3,4.91,14.73,Card,N/A,Wednesday,Breakfast,No cheese,does not report
1261,C622,2025-01-14,Delivery,Beverage,Mojito,1,11.63,11.63,Mobile Payment,N/A,Tuesday,Dinner,Gluten-free,does not report
1262,C458,2025-05-05,Dine-In,Beverage,Fresh Orange Juice,1,5.36,5.36,Card,3,Monday,Late Night,Extra cheese,Sophia
1263,C413,2025-07-02,Takeaway,Beverage,Green Smoothie,3,4.34,13.02,Mobile Payment,N/A,Wednesday,Lunch,None,does not report
1264,C858,2025-03-17,Dine-In,Food,Veggie Sandwich,1,13.51,13.51,Mobile Payment,9,Monday,Dinner,Gluten-free,Sophia
1265,C415,2025-01-28,Delivery,Food,Pasta Alfredo,2,7.46,14.92,Card,N/A,Tuesday,Breakfast,Extra ice,does not report
1266,C486,2025-11-26,Dine-In,Food,Caesar Salad,3,11.94,35.82,Cash,11,Wednesday,Dinner,None,Robert
1267,C830,2025-07-21,Takeaway,Food,Beef Burger,1,5.1,5.1,Card,N/A,Monday,Dinner,Dressing on the side,does not report
1268,C225,2025-01-18,Delivery,Food,Sushi Roll,1,9.88,9.88,Card,N/A,Saturday,Breakfast,No cheese,does not report
1269,C844,2025-04-28,Dine-In,Beverage,Green Smoothie,2,3.21,6.42,Card,14,Monday,Breakfast,Skim milk,Michael
1270,C855,2025-12-16,Delivery,Food,Sushi Roll,3,13.67,41.01,Mobile Payment,N/A,Tuesday,Dinner,Extra cheese,does not report
1271,C661,2025-02-12,Dine-In,Food,Caesar Salad,1,9.1,9.1,Card,3,Wednesday,Late Night,None,Daniel
1272,C222,2025-07-13,Takeaway,Food,Beef Burger,3,18.39,55.17,Card,N/A,Sunday,Breakfast,None,does not report
1273,C174,2025-12-21,Takeaway,Food,Veggie Sandwich,3,15.73,47.19,Mobile Payment,N/A,Sunday,Lunch,Extra ice,does not report
1274,C253,2025-08-18,Takeaway,Beverage,Mineral Water,2,9.98,19.96,Card,N/A,Monday,Lunch,Extra ice,does not report
1275,C950,2025-05-18,Takeaway,Food,Caesar Salad,2,9.04,18.08,Mobile Payment,N/A,Sunday,Lunch,Extra ice,does not report
1276,C1000,2025-05-15,Delivery,Food,Veggie Sandwich,2,15.38,30.76,Card,N/A,Thursday,Dinner,Gluten-free,does not report
1277,C572,2025-02-27,Dine-In,Beverage,Mineral Water,1,3.42,3.42,Cash,13,Thursday,Breakfast,Extra ice,Sophia
1278,C544,2025-08-16,Dine-In,Beverage,Mineral Water,2,9.41,18.82,Cash,10,Saturday,Dinner,Dressing on the side,Alice
1279,C979,2025-09-28,Dine-In,Food,Veggie Sandwich,2,12.31,24.62,Cash,20,Sunday,Dinner,Extra ice,Sophia
1280,C128,2025-05-24,Takeaway,Food,Pasta Alfredo,2,4.85,9.7,Mobile Payment,N/A,Saturday,Dinner,Skim milk,does not report
1281,C029,2025-01-07,Dine-In,Beverage,Mojito,1,4.17,4.17,Cash,17,Tuesday,Lunch,None,Daniel
1282,C987,2025-04-05,Delivery,Beverage,Fresh Orange Juice,3,17.42,52.26,Card,N/A,Saturday,Late Night,Less sugar,does not report
1283,C243,2025-11-09,Delivery,Beverage,Iced Tea,1,8.91,8.91,Card,N/A,Sunday,Dinner,Extra cheese,does not report
1284,C097,2025-05-05,Delivery,Beverage,Green Smoothie,2,18.54,37.08,Mobile Payment,N/A,Monday,Late Night,Skim milk,does not report
1285,C997,2025-04-22,Dine-In,Beverage,Mojito,3,14.09,42.27,Card,14,Tuesday,Lunch,None,Sophia
1286,C300,2025-03-20,Takeaway,Food,Caesar Salad,1,16.6,16.6,Cash,N/A,Thursday,Lunch,Less sugar,does not report
1287,C008,2025-06-09,Dine-In,Food,Margherita Pizza,3,19.21,57.63,Cash,18,Monday,Dinner,None,Alice
1288,C145,2025-12-07,Dine-In,Beverage,Mineral Water,3,11.46,34.38,Card,6,Sunday,Dinner,Dressing on the side,Michael
1289,C177,2025-03-28,Takeaway,Food,Margherita Pizza,3,18.94,56.82,Mobile Payment,N/A,Friday,Lunch,Extra cheese,does not report
1290,C283,2025-03-21,Delivery,Beverage,Fresh Orange Juice,1,8.91,8.91,Cash,N/A,Friday,Dinner,Extra cheese,does not report
1291,C190,2025-01-21,Dine-In,Beverage,Fresh Orange Juice,1,5.61,5.61,Card,19,Tuesday,Lunch,Dressing on the side,Michael
1292,C189,2025-04-28,Takeaway,Beverage,Mojito,1,12.34,12.34,Cash,N/A,Monday,Dinner,Skim milk,does not report
1293,C230,2025-06-24,Takeaway,Beverage,Green Smoothie,3,18.0,54.0,Mobile Payment,N/A,Tuesday,Dinner,None,does not report
1294,C408,2025-03-22,Delivery,Beverage,Mineral Water,3,17.32,51.96,Cash,N/A,Saturday,Late Night,None,does not report
1295,C373,2025-12-27,Dine-In,Beverage,Cappuccino,1,13.46,13.46,Cash,4,Saturday,Lunch,None,Sophia
1296,C373,2025-12-27,Takeaway,Beverage,Latte,2,4.73,9.46,Mobile Payment,N/A,Saturday,Lunch,Skim milk,does not report
1297,C935,2025-06-08,Delivery,Food,Grilled Chicken,3,9.97,29.91,Card,N/A,Sunday,Breakfast,Dressing on the side,does not report
1298,C526,2025-04-27,Takeaway,Food,Caesar Salad,2,11.14,22.28,Cash,N/A,Sunday,Late Night,Extra cheese,does not report
1299,C954,2025-03-27,Takeaway,Beverage,Mineral Water,2,5.28,10.56,Card,N/A,Thursday,Lunch,No cheese,does not report
1300,C678,2025-07-25,Takeaway,Food,Grilled Chicken,2,12.72,25.44,Mobile Payment,N/A,Friday,Dinner,Less sugar,does not report
1301,C666,2025-02-06,Dine-In,Beverage,Fresh Orange Juice,3,17.79,53.37,Card,7,Thursday,Dinner,No onions,Robert
1302,C388,2025-02-21,Delivery,Food,Pasta Alfredo,3,9.48,28.44,Cash,N/A,Friday,Late Night,Extra cheese,does not report
1303,C163,2025-05-07,Dine-In,Food,Beef Burger,3,17.43,52.29,Card,20,Wednesday,Lunch,Gluten-free,Alice
1304,C383,2025-02-06,Takeaway,Beverage,Mineral Water,3,9.2,27.6,Card,N/A,Thursday,Late Night,Gluten-free,does not report
1305,C461,2025-02-26,Dine-In,Food,Sushi Roll,2,11.05,22.1,Cash,17,Wednesday,Dinner,No cheese,Michael
1306,C100,2025-01-10,Dine-In,Food,Beef Burger,3,9.79,29.37,Card,7,Friday,Lunch,Skim milk,Michael
1307,C827,2025-12-05,Delivery,Beverage,Latte,3,8.03,24.09,Cash,N/A,Friday,Late Night,Extra cheese,does not report
1308,C393,2025-08-13,Takeaway,Beverage,Green Smoothie,2,18.21,36.42,Cash,N/A,Wednesday,Late Night,Extra cheese,does not report
1309,C432,2025-01-03,Dine-In,Food,Veggie Sandwich,2,9.96,19.92,Card,6,Friday,Dinner,Extra ice,Michael
1310,C464,2025-07-30,Takeaway,Beverage,Mineral Water,2,12.88,25.76,Mobile Payment,N/A,Wednesday,Lunch,Less sugar,does not report
1311,C819,2025-10-08,Delivery,Food,Sushi Roll,3,10.88,32.64,Mobile Payment,N/A,Wednesday,Dinner,No cheese,does not report
1312,C189,2025-04-28,Takeaway,Food,Pasta Alfredo,1,4.94,4.94,Cash,N/A,Monday,Breakfast,No onions,does not report
1313,C009,2025-10-10,Dine-In,Food,Caesar Salad,2,11.52,23.04,Mobile Payment,19,Friday,Lunch,Less sugar,Sophia
1314,C858,2025-03-17,Delivery,Food,Sushi Roll,3,9.85,29.55,Card,N/A,Monday,Late Night,Dressing on the side,does not report
1315,C123,2025-03-24,Dine-In,Beverage,Cappuccino,1,13.3,13.3,Card,19,Monday,Dinner,Skim milk,Michael
1316,C049,2025-03-02,Takeaway,Food,Pasta Alfredo,2,4.12,8.24,Card,N/A,Sunday,Breakfast,No onions,does not report
1317,C042,2025-12-14,Takeaway,Food,Margherita Pizza,2,12.15,24.3,Cash,N/A,Sunday,Breakfast,No cheese,does not report
1318,C332,2025-11-17,Dine-In,Beverage,Mojito,3,16.67,50.01,Mobile Payment,20,Monday,Dinner,No cheese,Michael
1319,C058,2025-06-16,Dine-In,Food,Margherita Pizza,2,5.62,11.24,Cash,2,Monday,Late Night,Less sugar,Michael
1320,C784,2025-09-24,Dine-In,Food,Sushi Roll,3,7.31,21.93,Card,17,Wednesday,Breakfast,No cheese,Daniel
1321,C439,2025-09-30,Takeaway,Beverage,Mineral Water,3,9.58,28.74,Card,N/A,Tuesday,Breakfast,Less sugar,does not report
1322,C815,2025-06-02,Dine-In,Beverage,Green Smoothie,2,10.2,20.4,Cash,11,Monday,Dinner,Gluten-free,Michael
1323,C077,2025-08-01,Takeaway,Beverage,Mineral Water,3,14.04,42.12,Card,N/A,Friday,Lunch,Extra ice,does not report
1324,C682,2025-09-20,Delivery,Beverage,Green Smoothie,3,11.78,35.34,Mobile Payment,N/A,Saturday,Late Night,Gluten-free,does not report
1325,C773,2025-01-27,Delivery,Beverage,Iced Tea,1,19.74,19.74,Card,N/A,Monday,Lunch,Extra cheese,does not report
1326,C260,2025-12-09,Delivery,Food,Grilled Chicken,1,3.05,3.05,Card,N/A,Tuesday,Lunch,Dressing on the side,does not report
1327,C030,2025-03-28,Dine-In,Beverage,Mineral Water,1,18.1,18.1,Mobile Payment,14,Friday,Lunch,Gluten-free,Robert
1328,C981,2025-08-15,Takeaway,Beverage,Iced Tea,2,17.64,35.28,Card,N/A,Friday,Breakfast,Extra cheese,does not report
1329,C985,2025-01-21,Dine-In,Beverage,Mineral Water,3,18.46,55.38,Mobile Payment,5,Tuesday,Late Night,Skim milk,Alice
1330,C777,2025-05-09,Delivery,Food,Grilled Chicken,3,13.2,39.6,Mobile Payment,N/A,Friday,Lunch,Extra cheese,does not report
1331,C873,2025-07-29,Takeaway,Food,Caesar Salad,3,11.34,34.02,Card,N/A,Tuesday,Breakfast,No cheese,does not report
1332,C890,2025-06-24,Takeaway,Beverage,Green Smoothie,1,8.38,8.38,Cash,N/A,Tuesday,Breakfast,None,does not report
1333,C928,2025-02-23,Dine-In,Beverage,Latte,2,15.21,30.42,Card,16,Sunday,Breakfast,Less sugar,Robert
1334,C838,2025-08-23,Dine-In,Beverage,Iced Tea,3,14.06,42.18,Card,12,Saturday,Breakfast,No onions,Alice
1335,C281,2025-06-26,Delivery,Beverage,Mojito,2,6.94,13.88,Mobile Payment,N/A,Thursday,Dinner,Skim milk,does not report
1336,C254,2025-10-04,Takeaway,Food,Beef Burger,2,10.08,20.16,Card,N/A,Saturday,Lunch,Gluten-free,does not report
1337,C223,2025-09-19,Dine-In,Beverage,Green Smoothie,3,7.63,22.89,Mobile Payment,10,Friday,Breakfast,Gluten-free,Michael
1338,C614,2025-06-22,Takeaway,Food,Pasta Alfredo,2,14.52,29.04,Card,N/A,Sunday,Dinner,Dressing on the side,does not report
1339,C625,2025-02-11,Delivery,Beverage,Iced Tea,2,17.44,34.88,Card,N/A,Tuesday,Lunch,Skim milk,does not report
1340,C629,2025-09-05,Dine-In,Food,Sushi Roll,3,10.97,32.91,Mobile Payment,9,Friday,Dinner,Gluten-free,Sophia
1341,C474,2025-10-28,Delivery,Food,Grilled Chicken,3,13.55,40.65,Cash,N/A,Tuesday,Dinner,No onions,does not report
1342,C697,2025-10-26,Dine-In,Food,Sushi Roll,3,11.82,35.46,Cash,3,Sunday,Lunch,None,Sophia
1343,C192,2025-08-22,Dine-In,Food,Sushi Roll,3,6.25,18.75,Mobile Payment,20,Friday,Breakfast,None,Alice
1344,C448,2025-10-08,Takeaway,Food,Caesar Salad,2,13.43,26.86,Mobile Payment,N/A,Wednesday,Lunch,No cheese,does not report
1345,C829,2025-12-14,Takeaway,Food,Caesar Salad,1,11.28,11.28,Card,N/A,Sunday,Dinner,Extra ice,does not report
1346,C743,2025-11-14,Dine-In,Beverage,Mojito,3,17.24,51.72,Mobile Payment,20,Friday,Lunch,None,Robert
1347,C015,2025-06-21,Dine-In,Beverage,Cappuccino,2,3.62,7.24,Card,10,Saturday,Lunch,Extra ice,Alice
1348,C254,2025-10-04,Delivery,Food,Pasta Alfredo,2,4.83,9.66,Cash,N/A,Saturday,Breakfast,None,does not report
1349,C237,2025-11-07,Dine-In,Beverage,Fresh Orange Juice,2,16.79,33.58,Cash,18,Friday,Late Night,Extra cheese,Daniel
1350,C918,2025-05-23,Takeaway,Food,Veggie Sandwich,3,4.11,12.33,Cash,N/A,Friday,Lunch,Less sugar,does not report
1351,C483,2025-05-06,Dine-In,Beverage,Latte,3,6.36,19.08,Mobile Payment,11,Tuesday,Breakfast,No onions,Michael
1352,C180,2025-06-01,Dine-In,Beverage,Cappuccino,1,18.61,18.61,Mobile Payment,16,Sunday,Breakfast,No onions,Sophia
1353,C014,2025-11-11,Delivery,Beverage,Latte,3,17.87,53.61,Mobile Payment,N/A,Tuesday,Breakfast,Less sugar,does not report
1354,C626,2025-07-04,Takeaway,Food,Grilled Chicken,1,7.82,7.82,Mobile Payment,N/A,Friday,Lunch,Dressing on the side,does not report
1355,C317,2025-10-07,Dine-In,Food,Margherita Pizza,2,14.72,29.44,Cash,11,Tuesday,Breakfast,Less sugar,Robert
1356,C877,2025-02-13,Takeaway,Food,Veggie Sandwich,1,4.78,4.78,Cash,N/A,Thursday,Dinner,No onions,does not report
1357,C312,2025-11-02,Delivery,Beverage,Green Smoothie,2,9.11,18.22,Cash,N/A,Sunday,Dinner,Extra ice,does not report
1358,C345,2025-04-24,Dine-In,Beverage,Iced Tea,1,7.14,7.14,Cash,7,Thursday,Breakfast,No cheese,Michael
1359,C545,2025-06-06,Dine-In,Beverage,Latte,3,5.4,16.2,Card,6,Friday,Breakfast,Dressing on the side,Robert
1360,C403,2025-04-03,Delivery,Beverage,Green Smoothie,3,12.08,36.24,Cash,N/A,Thursday,Breakfast,Extra ice,does not report
1361,C432,2025-01-03,Dine-In,Beverage,Cappuccino,2,14.18,28.36,Cash,19,Friday,Breakfast,Gluten-free,Alice
1362,C666,2025-02-06,Dine-In,Beverage,Green Smoothie,1,5.99,5.99,Mobile Payment,13,Thursday,Lunch,Dressing on the side,Robert
1363,C783,2025-10-28,Takeaway,Beverage,Fresh Orange Juice,3,12.51,37.53,Card,N/A,Tuesday,Breakfast,None,does not report
1364,C447,2025-12-08,Dine-In,Beverage,Mineral Water,1,10.92,10.92,Mobile Payment,4,Monday,Dinner,Less sugar,Robert
1365,C140,2025-08-04,Takeaway,Food,Margherita Pizza,1,17.4,17.4,Mobile Payment,N/A,Monday,Dinner,No cheese,does not report
1366,C318,2025-06-20,Dine-In,Beverage,Cappuccino,1,4.25,4.25,Card,18,Friday,Lunch,No onions,Robert
1367,C512,2025-02-04,Dine-In,Beverage,Mineral Water,2,9.51,19.02,Mobile Payment,12,Tuesday,Lunch,Extra cheese,Michael
1368,C051,2025-10-25,Dine-In,Beverage,Mojito,2,4.52,9.04,Card,13,Saturday,Lunch,Dressing on the side,Sophia
1369,C241,2025-06-10,Takeaway,Food,Sushi Roll,1,7.17,7.17,Mobile Payment,N/A,Tuesday,Late Night,None,does not report
1370,C753,2025-03-26,Delivery,Food,Pasta Alfredo,3,18.49,55.47,Card,N/A,Wednesday,Lunch,Less sugar,does not report
1371,C527,2025-06-18,Takeaway,Beverage,Mineral Water,3,18.75,56.25,Mobile Payment,N/A,Wednesday,Lunch,Skim milk,does not report
1372,C208,2025-09-17,Delivery,Food,Grilled Chicken,2,19.01,38.02,Card,N/A,Wednesday,Dinner,Dressing on the side,does not report
1373,C712,2025-06-26,Delivery,Beverage,Fresh Orange Juice,2,4.64,9.28,Cash,N/A,Thursday,Dinner,Gluten-free,does not report
1374,C207,2025-02-26,Dine-In,Food,Sushi Roll,3,19.42,58.26,Cash,19,Wednesday,Lunch,Gluten-free,Daniel
1375,C154,2025-06-18,Takeaway,Food,Beef Burger,1,7.17,7.17,Mobile Payment,N/A,Wednesday,Lunch,Skim milk,does not report
1376,C579,2025-12-10,Delivery,Beverage,Iced Tea,2,8.28,16.56,Card,N/A,Wednesday,Dinner,Extra cheese,does not report
1377,C912,2025-03-28,Dine-In,Beverage,Iced Tea,3,16.68,50.04,Cash,5,Friday,Breakfast,Dressing on the side,Alice
1378,C156,2025-01-14,Dine-In,Beverage,Mineral Water,2,9.33,18.66,Mobile Payment,3,Tuesday,Lunch,Dressing on the side,Alice
1379,C368,2025-08-24,Dine-In,Food,Margherita Pizza,2,9.05,18.1,Mobile Payment,15,Sunday,Dinner,Dressing on the side,Michael
1380,C938,2025-09-08,Delivery,Beverage,Cappuccino,1,18.98,18.98,Mobile Payment,N/A,Monday,Breakfast,Extra cheese,does not report
1381,C371,2025-03-20,Takeaway,Beverage,Green Smoothie,3,9.11,27.33,Cash,N/A,Thursday,Late Night,No cheese,does not report
1382,C525,2025-08-15,Delivery,Food,Grilled Chicken,1,14.21,14.21,Mobile Payment,N/A,Friday,Lunch,Dressing on the side,does not report
1383,C461,2025-02-26,Takeaway,Beverage,Cappuccino,2,18.67,37.34,Cash,N/A,Wednesday,Lunch,Less sugar,does not report
1384,C743,2025-11-14,Dine-In,Beverage,Latte,3,15.42,46.26,Cash,13,Friday,Breakfast,No onions,Daniel
1385,C352,2025-08-31,Dine-In,Beverage,Mojito,3,19.74,59.22,Mobile Payment,8,Sunday,Lunch,Extra cheese,Michael
1386,C267,2025-04-14,Dine-In,Beverage,Green Smoothie,3,4.71,14.13,Cash,19,Monday,Lunch,Gluten-free,Sophia
1387,C332,2025-11-17,Dine-In,Food,Caesar Salad,1,12.54,12.54,Cash,17,Monday,Late Night,Dressing on the side,Robert
1388,C499,2025-08-14,Delivery,Beverage,Mineral Water,1,8.06,8.06,Cash,N/A,Thursday,Dinner,Extra cheese,does not report
1389,C264,2025-03-31,Takeaway,Food,Caesar Salad,3,3.86,11.58,Cash,N/A,Monday,Breakfast,None,does not report
1390,C142,2025-09-27,Delivery,Beverage,Iced Tea,3,3.11,9.33,Mobile Payment,N/A,Saturday,Dinner,Skim milk,does not report
1391,C301,2025-11-10,Dine-In,Beverage,Cappuccino,2,6.32,12.64,Mobile Payment,5,Monday,Late Night,No cheese,Robert
1392,C660,2025-01-28,Delivery,Beverage,Cappuccino,3,4.4,13.2,Mobile Payment,N/A,Tuesday,Late Night,Extra cheese,does not report
